away_final_score,away_team,g_id,home_final_score,home_team
3,tba,201701020.0,2,det
7,was,201701021.0,4,nyn
5,ari,201701022.0,4,phi
6,bos,201701023.0,5,hou
3,cha,201701024.0,7,tor
7,chn,201701025.0,1,pit
5,cle,201701026.0,2,min
7,kca,201701027.0,3,ana
8,lan,201701028.0,7,cin
4,mia,201701029.0,5,atl
3,nya,201701030.0,4,oak
1,sdn,201701031.0,2,mil
7,sea,201701032.0,3,tex
5,sfn,201701033.0,7,col
5,sln,201701034.0,8,bal
9,tba,201701035.0,1,det
1,was,201701036.0,5,nyn
2,bos,201701037.0,4,kca
7,cin,201701038.0,3,tba
12,cle,201701039.0,0,bal
2,det,201701040.0,6,sea
4,hou,201701041.0,1,oak
6,nyn,201701042.0,10,lan
8,pit,201701043.0,1,mil
2,sdn,201701044.0,3,chn
0,sfn,201701045.0,9,atl
7,tor,201701046.0,6,tex
7,was,201701047.0,8,mia
8,ana,201701048.0,3,nya
3,ari,201701049.0,4,col
8,bos,201701050.0,3,kca
7,cha,201701051.0,9,min
5,cin,201701052.0,6,tba
5,cle,201701053.0,6,bal
4,det,201701054.0,5,sea
8,hou,201701055.0,4,oak
0,nyn,201701056.0,12,lan
7,pit,201701057.0,3,mil
0,sdn,201701058.0,4,chn
6,sfn,201701059.0,3,atl
8,sln,201701060.0,1,phi
1,tor,201701061.0,6,tex
12,was,201701062.0,3,mia
4,ana,201701063.0,8,nya
16,ari,201701064.0,5,col
4,bos,201701065.0,6,kca
2,cha,201701066.0,4,min
3,cin,201701067.0,8,tba
5,cle,201701068.0,1,bal
5,det,201701069.0,7,sea
5,hou,201701070.0,1,oak
2,nyn,201701071.0,8,lan
3,pit,201701072.0,4,mil
3,sdn,201701073.0,2,chn
3,sfn,201701074.0,5,atl
7,sln,201701075.0,6,phi
7,tor,201701076.0,5,tex
1,was,201701077.0,2,mia
10,ana,201701078.0,5,nya
10,ari,201701079.0,3,col
9,cha,201701080.0,0,min
11,chn,201701081.0,1,mia
6,cle,201701082.0,3,bal
6,det,201701083.0,9,sea
12,hou,201701084.0,9,oak
3,nyn,201701085.0,6,lan
2,pit,201701086.0,4,mil
11,sfn,201701087.0,12,atl
1,sln,201701088.0,5,phi
4,tor,201701089.0,11,tex
4,ana,201701090.0,9,bos
5,bal,201701091.0,15,tba
0,chn,201701092.0,2,mia
5,cin,201701093.0,6,was
1,col,201701094.0,6,lan
0,det,201701095.0,1,sdn
3,hou,201701096.0,13,sea
4,mil,201701097.0,5,atl
5,min,201701098.0,0,cle
11,nyn,201701099.0,4,sfn
3,oak,201701100.0,0,cha
6,phi,201701101.0,1,ari
4,pit,201701102.0,3,sln
1,tex,201701103.0,2,nya
4,tor,201701104.0,5,kca
6,ana,201701105.0,3,bos
8,bal,201701106.0,3,tba
5,chn,201701107.0,3,mia
3,cin,201701108.0,18,was
0,col,201701109.0,4,lan
3,det,201701110.0,7,sdn
5,hou,201701111.0,2,sea
1,mil,201701112.0,3,atl
4,min,201701113.0,2,cle
5,nyn,201701114.0,2,sfn
10,oak,201701115.0,2,cha
2,phi,201701116.0,9,ari
7,pit,201701117.0,3,sln
8,tex,201701118.0,1,nya
2,tor,201701119.0,3,kca
4,ana,201701120.0,2,bos
8,bal,201701121.0,5,tba
2,chn,201701122.0,4,mia
6,cin,201701123.0,2,was
6,col,201701124.0,12,lan
7,det,201701125.0,5,sdn
8,hou,201701126.0,2,sea
7,mil,201701127.0,0,atl
4,min,201701128.0,0,cle
8,nyn,201701129.0,2,sfn
5,oak,201701130.0,3,cha
1,phi,201701131.0,2,ari
4,pit,201701132.0,8,sln
7,tex,201701133.0,6,nya
8,tor,201701134.0,2,kca
4,ana,201701135.0,0,lan
5,chn,201701136.0,4,was
2,cin,201701137.0,8,sln
2,col,201701138.0,9,sfn
1,min,201701139.0,4,bos
6,nya,201701140.0,5,cha
1,phi,201701141.0,6,ari
9,tex,201701142.0,15,cle
0,ana,201701143.0,4,lan
3,atl,201701144.0,0,sdn
3,bal,201701145.0,1,tor
1,chn,201701146.0,6,was
3,col,201701147.0,4,sfn
3,kca,201701148.0,5,det
6,mil,201701149.0,8,cin
2,min,201701150.0,9,bos
3,nya,201701151.0,4,cha
3,nyn,201701152.0,6,mia
6,oak,201701153.0,4,hou
8,phi,201701154.0,2,sea
5,sln,201701155.0,6,ari
4,tba,201701156.0,2,pit
2,tex,201701157.0,1,cle
4,atl,201701158.0,7,sdn
0,bal,201701159.0,4,tor
4,chn,201701160.0,8,was
3,col,201701161.0,5,sfn
8,kca,201701162.0,2,det
2,lan,201701163.0,3,ana
3,mil,201701164.0,4,cin
4,min,201701165.0,1,bos
12,nya,201701166.0,3,cha
8,nyn,201701167.0,0,mia
8,oak,201701168.0,11,hou
5,phi,201701169.0,4,sea
4,sln,201701170.0,3,ari
2,tba,201701171.0,6,pit
3,tex,201701172.0,5,cle
0,atl,201701173.0,6,sdn
2,bal,201701174.0,0,tor
5,chn,201701175.0,4,was
3,kca,201701176.0,7,det
6,lan,201701177.0,2,ana
11,mil,201701178.0,3,cin
3,min,201701179.0,6,bos
3,nya,201701180.0,4,cha
6,nyn,201701181.0,3,mia
1,oak,201701182.0,6,hou
10,sln,201701183.0,4,ari
0,tba,201701184.0,4,pit
1,tex,201701185.0,5,cle
3,atl,201701186.0,1,oak
7,bos,201701187.0,4,tor
0,chn,201701188.0,5,cin
6,col,201701189.0,3,ari
10,lan,201701190.0,4,sdn
2,mia,201701191.0,3,mil
1,min,201701192.0,8,kca
13,nya,201701193.0,4,hou
1,phi,201701194.0,2,nyn
10,sea,201701195.0,0,ana
13,sfn,201701196.0,5,pit
6,tba,201701197.0,4,bal
7,tex,201701198.0,8,cha
1,was,201701199.0,8,sln
4,atl,201701200.0,3,oak
7,bos,201701201.0,1,tor
3,chn,201701202.0,5,cin
4,cle,201701203.0,7,det
4,cle,201701204.0,1,det
2,col,201701205.0,6,ari
8,lan,201701206.0,0,sdn
4,mia,201701207.0,8,mil
6,min,201701208.0,11,kca
10,min,201701209.0,5,kca
6,nya,201701210.0,7,hou
6,phi,201701211.0,7,nyn
0,sea,201701212.0,4,ana
2,sfn,201701213.0,1,pit
10,tba,201701214.0,3,bal
10,tex,201701215.0,4,cha
1,was,201701216.0,2,sln
4,atl,201701217.0,3,oak
15,bos,201701218.0,1,tor
6,chn,201701219.0,2,cin
11,cle,201701220.0,8,det
3,col,201701221.0,4,ari
3,lan,201701222.0,5,sdn
10,mia,201701223.0,3,mil
2,min,201701224.0,6,kca
1,nya,201701225.0,8,hou
7,phi,201701226.0,1,nyn
5,sea,201701227.0,3,ana
5,sfn,201701228.0,3,pit
1,tba,201701229.0,7,bal
5,tex,201701230.0,6,cha
7,was,201701231.0,2,sln
5,ana,201701232.0,9,min
1,bal,201701233.0,8,mil
7,bos,201701234.0,5,tex
7,cha,201701235.0,2,oak
3,cin,201701236.0,5,col
3,kca,201701237.0,1,sea
6,mia,201701238.0,14,sln
2,nyn,201701239.0,3,was
0,pit,201701240.0,4,phi
3,tor,201701241.0,6,nya
4,ana,201701242.0,5,min
3,ari,201701243.0,4,lan
2,bal,201701244.0,6,mil
11,bos,201701245.0,4,tex
6,cha,201701246.0,7,oak
8,cin,201701247.0,1,col
16,hou,201701248.0,4,atl
7,kca,201701249.0,3,sea
5,mia,201701250.0,2,sln
4,nyn,201701251.0,11,was
3,pit,201701252.0,0,phi
1,sdn,201701253.0,0,cle
3,sfn,201701254.0,5,det
6,tba,201701255.0,5,chn
4,tor,201701256.0,1,nya
2,ana,201701257.0,1,min
0,ari,201701258.0,1,lan
0,bal,201701259.0,4,mil
2,bos,201701260.0,8,tex
4,cha,201701261.0,7,oak
3,cin,201701262.0,5,col
10,hou,201701263.0,4,atl
9,kca,201701264.0,6,sea
9,mia,201701265.0,6,sln
5,pit,201701266.0,2,phi
6,sdn,201701267.0,2,cle
5,sfn,201701268.0,4,det
3,tba,201701269.0,7,chn
7,tor,201701270.0,6,nya
4,ari,201701271.0,5,lan
5,atl,201701272.0,2,was
4,bal,201701273.0,6,min
1,bos,201701274.0,4,tba
6,cin,201701275.0,3,col
4,hou,201701276.0,7,tor
3,mia,201701277.0,4,sln
11,mil,201701278.0,2,chn
7,oak,201701279.0,4,sea
6,pit,201701280.0,3,phi
2,sdn,201701281.0,11,cle
2,sfn,201701282.0,6,det
0,ana,201701283.0,10,tex
4,atl,201701284.0,5,was
6,bal,201701285.0,9,min
8,bos,201701286.0,3,tba
4,cha,201701287.0,12,col
3,cin,201701288.0,6,ari
2,det,201701289.0,11,cle
12,hou,201701290.0,2,tor
1,kca,201701291.0,4,lan
6,mia,201701292.0,1,sfn
9,mil,201701293.0,4,nya
6,nyn,201701294.0,5,sln
2,oak,201701295.0,7,sea
1,pit,201701296.0,6,chn
4,sdn,201701297.0,3,phi
2,ana,201701298.0,5,tex
13,atl,201701299.0,0,was
5,bal,201701300.0,1,min
0,bos,201701301.0,1,tba
5,cha,201701302.0,4,col
7,cin,201701303.0,0,ari
0,det,201701304.0,4,cle
2,hou,201701305.0,7,tor
4,kca,201701306.0,5,lan
5,mia,201701307.0,4,sfn
3,mil,201701308.0,5,nya
1,nyn,201701309.0,4,sln
4,oak,201701310.0,3,sea
4,pit,201701311.0,2,chn
2,sdn,201701312.0,1,phi
3,ana,201701313.0,0,tex
5,atl,201701314.0,10,was
11,bal,201701315.0,5,min
3,bos,201701316.0,5,tba
0,cha,201701317.0,10,col
2,cin,201701318.0,1,ari
5,det,201701319.0,3,cle
19,hou,201701320.0,1,tor
2,kca,201701321.0,5,lan
10,mia,201701322.0,8,sfn
5,mil,201701323.0,3,nya
0,nyn,201701324.0,6,sln
0,oak,201701325.0,4,sea
14,pit,201701326.0,3,chn
1,sdn,201701327.0,7,phi
2,aas,201701328.0,1,nas
3,ari,201701329.0,4,atl
9,chn,201701330.0,8,bal
0,cle,201701331.0,5,oak
2,col,201701332.0,14,nyn
6,lan,201701333.0,4,mia
5,min,201701334.0,10,hou
4,nya,201701335.0,5,bos
6,phi,201701336.0,9,mil
4,sea,201701337.0,2,cha
5,sfn,201701338.0,4,sdn
2,sln,201701339.0,5,pit
2,tba,201701340.0,1,ana
5,tex,201701341.0,3,kca
7,tor,201701342.0,2,det
5,was,201701343.0,0,cin
5,ari,201701344.0,8,atl
10,chn,201701345.0,3,bal
3,cle,201701346.0,5,oak
3,col,201701347.0,9,nyn
7,lan,201701348.0,1,mia
4,min,201701349.0,2,hou
4,nya,201701350.0,1,bos
2,phi,201701351.0,3,mil
4,sea,201701352.0,3,cha
3,sfn,201701353.0,5,sdn
4,sln,201701354.0,0,pit
6,tba,201701355.0,3,ana
1,tex,201701356.0,0,kca
1,tor,201701357.0,11,det
10,was,201701358.0,7,cin
1,ari,201701359.0,7,atl
8,chn,201701360.0,0,bal
3,cle,201701361.0,7,oak
13,col,201701362.0,4,nyn
3,lan,201701363.0,2,mia
3,min,201701364.0,5,hou
3,nya,201701365.0,0,bos
0,nya,201701366.0,3,bos
5,phi,201701367.0,2,mil
7,sea,201701368.0,6,cha
1,sfn,201701369.0,7,sdn
3,sln,201701370.0,4,pit
3,tba,201701371.0,4,ana
3,tex,201701372.0,4,kca
5,tor,201701373.0,6,det
14,was,201701374.0,4,cin
4,chn,201701375.0,3,atl
5,cle,201701376.0,3,sfn
10,det,201701377.0,2,kca
2,mil,201701378.0,4,pit
2,nya,201701379.0,4,min
5,phi,201701380.0,6,mia
6,sdn,201701381.0,9,col
9,sea,201701382.0,7,hou
6,sln,201701383.0,3,nyn
3,tba,201701384.0,2,oak
1,tex,201701385.0,3,bal
4,tor,201701386.0,3,bos
6,was,201701387.0,1,cin
11,ari,201701388.0,2,cin
5,chn,201701389.0,1,atl
1,cle,201701390.0,2,sfn
9,det,201701391.0,3,kca
1,lan,201701392.0,0,cha
3,mil,201701393.0,4,pit
6,nya,201701394.0,3,min
5,phi,201701395.0,2,mia
7,sdn,201701396.0,9,col
2,sea,201701397.0,6,hou
5,sln,201701398.0,0,nyn
4,tba,201701399.0,3,oak
1,tex,201701400.0,12,bal
4,tor,201701401.0,5,bos
4,was,201701402.0,3,ana
3,ari,201701403.0,4,cin
8,chn,201701404.0,2,atl
4,cle,201701405.0,5,sfn
3,det,201701406.0,4,kca
9,lan,201701407.0,1,cha
2,mil,201701408.0,3,pit
1,nya,201701409.0,6,min
10,phi,201701410.0,3,mia
4,sdn,201701411.0,18,col
4,sea,201701412.0,1,hou
3,sln,201701413.0,7,nyn
2,tba,201701414.0,7,oak
2,tex,201701415.0,10,bal
1,tor,201701416.0,5,bos
0,was,201701417.0,7,ana
12,ari,201701418.0,2,cin
6,atl,201701419.0,3,lan
4,det,201701420.0,16,kca
2,mil,201701421.0,4,pit
4,nya,201701422.0,1,sea
5,sdn,201701423.0,2,sfn
2,sln,201701424.0,3,nyn
7,tex,201701425.0,9,bal
8,tor,201701426.0,6,bos
12,atl,201701427.0,3,lan
6,bos,201701428.0,2,ana
6,cha,201701429.0,7,kca
6,det,201701430.0,3,min
8,hou,201701431.0,7,bal
3,mia,201701432.0,1,cin
1,mil,201701433.0,6,phi
5,nya,201701434.0,1,sea
5,oak,201701435.0,7,nyn
13,pit,201701436.0,5,col
12,sdn,201701437.0,9,sfn
11,sln,201701438.0,4,chn
4,tex,201701439.0,3,tba
3,tor,201701440.0,13,cle
5,was,201701441.0,6,ari
2,atl,201701442.0,6,lan
3,bos,201701443.0,7,ana
2,cha,201701444.0,7,kca
5,det,201701445.0,6,min
8,hou,201701446.0,4,bal
5,mia,201701447.0,4,cin
9,mil,201701448.0,8,phi
5,nya,201701449.0,6,sea
5,oak,201701450.0,6,nyn
3,pit,201701451.0,7,col
4,sdn,201701452.0,5,sfn
2,sln,201701453.0,3,chn
4,tex,201701454.0,3,tba
1,tor,201701455.0,2,cle
4,was,201701456.0,3,ari
4,atl,201701457.0,5,lan
2,bos,201701458.0,3,ana
4,cha,201701459.0,5,kca
9,det,201701460.0,6,min
7,hou,201701461.0,9,bal
3,mia,201701462.0,6,cin
3,mil,201701463.0,6,phi
6,nya,201701464.0,4,sea
3,oak,201701465.0,2,nyn
3,pit,201701466.0,13,col
5,sdn,201701467.0,2,sfn
3,sln,201701468.0,5,chn
6,tex,201701469.0,5,tba
1,tor,201701470.0,8,cle
6,was,201701471.0,2,ari
2,atl,201701472.0,10,ari
5,bal,201701473.0,0,tba
0,bos,201701474.0,4,sea
3,cha,201701475.0,1,chn
2,cin,201701476.0,6,cle
2,col,201701477.0,8,sln
13,hou,201701478.0,4,phi
5,kca,201701479.0,3,det
4,mia,201701480.0,0,tex
4,min,201701481.0,6,lan
5,nyn,201701482.0,3,sdn
2,oak,201701483.0,4,tor
10,pit,201701484.0,3,sfn
7,ana,201701485.0,11,cle
8,atl,201701486.0,3,ari
4,bal,201701487.0,5,tba
5,bos,201701488.0,6,sea
2,cha,201701489.0,7,chn
2,cin,201701490.0,4,nya
2,col,201701491.0,3,sln
5,hou,201701492.0,0,phi
3,kca,201701493.0,1,det
4,mia,201701494.0,10,tex
8,mil,201701495.0,0,was
2,min,201701496.0,6,lan
6,nyn,201701497.0,5,sdn
1,oak,201701498.0,4,tor
3,pit,201701499.0,11,sfn
4,ana,201701500.0,10,cle
3,atl,201701501.0,10,ari
1,bal,201701502.0,5,tba
4,bos,201701503.0,0,sea
8,chn,201701504.0,3,cha
5,cin,201701505.0,9,nya
5,col,201701506.0,10,sln
0,hou,201701507.0,9,phi
16,kca,201701508.0,2,det
22,mia,201701509.0,10,tex
5,mil,201701510.0,8,was
5,min,201701511.0,6,lan
3,nyn,201701512.0,6,sdn
2,oak,201701513.0,3,tor
1,pit,201701514.0,2,sfn
1,ana,201701515.0,2,cle
4,ari,201701516.0,0,sln
6,chn,201701517.0,3,cha
1,cin,201701518.0,4,mia
2,mil,201701519.0,15,was
5,nyn,201701520.0,7,sdn
4,oak,201701521.0,8,tor
5,tba,201701522.0,6,nya
7,ana,201701523.0,2,tor
0,ari,201701524.0,1,sln
3,atl,201701525.0,10,phi
2,bal,201701526.0,8,tex
1,chn,201701527.0,2,mil
4,cin,201701528.0,7,mia
9,cle,201701529.0,3,cha
6,hou,201701530.0,5,det
4,kca,201701531.0,2,bos
6,min,201701532.0,3,oak
7,nyn,201701533.0,5,sea
2,pit,201701534.0,3,sdn
4,sfn,201701535.0,6,lan
1,tba,201701536.0,6,nya
6,ana,201701537.0,5,tor
7,ari,201701538.0,1,sln
3,atl,201701539.0,4,phi
4,bal,201701540.0,0,tex
2,chn,201701541.0,1,mil
3,cin,201701542.0,7,mia
5,cle,201701543.0,4,cha
4,col,201701544.0,2,was
3,hou,201701545.0,5,det
8,kca,201701546.0,9,bos
4,min,201701547.0,5,oak
2,nyn,201701548.0,3,sea
2,pit,201701549.0,4,sdn
1,sfn,201701550.0,2,lan
4,tba,201701551.0,5,nya
10,ana,201701552.0,11,tor
2,ari,201701553.0,3,sln
1,atl,201701554.0,2,phi
10,bal,201701555.0,6,tex
4,chn,201701556.0,2,mil
6,cin,201701557.0,4,mia
1,cle,201701558.0,3,cha
10,col,201701559.0,6,was
1,col,201701560.0,3,was
1,hou,201701561.0,13,det
5,kca,201701562.0,3,bos
5,min,201701563.0,6,oak
1,nyn,201701564.0,9,sea
7,pit,201701565.0,1,sdn
2,sfn,201701566.0,3,lan
5,tba,201701567.0,3,nya
6,atl,201701568.0,7,phi
2,cle,201701569.0,6,bos
3,det,201701570.0,7,nya
1,kca,201701571.0,2,bal
6,sea,201701572.0,4,tex
5,sfn,201701573.0,8,oak
7,tba,201701574.0,14,hou
6,tor,201701575.0,7,cha
1,was,201701576.0,0,mia
4,ari,201701577.0,16,chn
9,cin,201701578.0,1,pit
10,cle,201701579.0,12,bos
4,det,201701580.0,3,nya
2,kca,201701581.0,7,bal
3,lan,201701582.0,2,atl
0,min,201701583.0,3,sdn
4,nyn,201701584.0,5,col
1,phi,201701585.0,7,ana
8,sea,201701586.0,7,tex
10,sfn,201701587.0,4,oak
2,sln,201701588.0,3,mil
6,tba,201701589.0,4,hou
8,tor,201701590.0,4,cha
6,was,201701591.0,7,mia
3,ari,201701592.0,0,chn
5,cin,201701593.0,2,pit
2,det,201701594.0,0,nya
0,kca,201701595.0,6,bal
3,lan,201701596.0,5,atl
5,min,201701597.0,2,sdn
10,nyn,201701598.0,5,col
6,oak,201701599.0,1,sfn
0,phi,201701600.0,7,ana
1,sea,201701601.0,5,tex
5,sln,201701602.0,4,mil
3,tba,201701603.0,0,hou
5,tor,201701604.0,1,cha
0,was,201701605.0,7,mia
10,ari,201701606.0,8,chn
5,cha,201701607.0,9,bos
0,cin,201701608.0,6,pit
7,det,201701609.0,5,bal
7,lan,201701610.0,4,atl
1,nya,201701611.0,5,cle
4,nyn,201701612.0,5,col
2,oak,201701613.0,11,sfn
4,phi,201701614.0,5,ana
4,sea,201701615.0,6,kca
1,sln,201701616.0,2,mil
5,tba,201701617.0,3,hou
4,tex,201701618.0,1,min
2,ari,201701619.0,1,sfn
2,cha,201701620.0,3,bos
5,det,201701621.0,2,bal
6,lan,201701622.0,0,nyn
3,mia,201701623.0,5,atl
2,mil,201701624.0,0,tba
2,nya,201701625.0,7,cle
6,oak,201701626.0,8,ana
3,phi,201701627.0,4,col
6,sdn,201701628.0,10,pit
5,sea,201701629.0,2,kca
2,sln,201701630.0,3,cin
4,tex,201701631.0,8,min
7,tor,201701632.0,16,hou
4,was,201701633.0,2,chn
4,ari,201701634.0,5,sfn
1,cha,201701635.0,4,bos
2,det,201701636.0,5,bal
7,lan,201701637.0,4,nyn
2,mia,201701638.0,7,atl
3,mil,201701639.0,0,tba
2,nya,201701640.0,1,cle
5,oak,201701641.0,0,ana
5,phi,201701642.0,8,col
5,sdn,201701643.0,2,pit
4,sln,201701644.0,1,cin
4,tex,201701645.0,1,min
4,tor,201701646.0,3,hou
4,was,201701647.0,7,chn
3,ari,201701648.0,6,sfn
3,cha,201701649.0,6,bos
3,det,201701650.0,12,bal
8,lan,201701651.0,0,nyn
4,mia,201701652.0,1,atl
1,mil,201701653.0,2,tba
8,nya,201701654.0,1,cle
11,oak,201701655.0,10,ana
3,phi,201701656.0,2,col
4,sdn,201701657.0,5,pit
8,sea,201701658.0,7,kca
1,sea,201701659.0,9,kca
13,sln,201701660.0,4,cin
5,tex,201701661.0,6,min
6,tor,201701662.0,7,hou
9,was,201701663.0,4,chn
6,bal,201701664.0,2,ana
5,chn,201701665.0,3,sfn
0,det,201701666.0,3,pit
2,mia,201701667.0,3,was
4,mil,201701668.0,5,min
3,sdn,201701669.0,11,cin
11,sln,201701670.0,3,kca
2,bal,201701671.0,3,ana
2,bos,201701672.0,0,tba
3,chn,201701673.0,6,sfn
1,col,201701674.0,4,cle
3,det,201701675.0,6,pit
5,hou,201701676.0,8,cha
3,lan,201701677.0,6,ari
7,mia,201701678.0,3,was
4,mil,201701679.0,11,min
2,nya,201701680.0,4,tor
5,phi,201701681.0,2,atl
7,sdn,201701682.0,3,cin
7,sea,201701683.0,6,oak
10,sln,201701684.0,3,kca
4,tex,201701685.0,5,nyn
1,bal,201701686.0,5,ana
8,bos,201701687.0,2,tba
1,chn,201701688.0,3,sfn
3,col,201701689.0,2,cle
1,hou,201701690.0,7,cha
5,kca,201701691.0,8,sln
3,lan,201701692.0,2,ari
1,mia,201701693.0,10,was
4,min,201701694.0,0,mil
11,nya,201701695.0,5,tor
3,phi,201701696.0,2,atl
0,pit,201701697.0,10,det
3,sdn,201701698.0,8,cin
6,sea,201701699.0,3,oak
5,tex,201701700.0,1,nyn
6,ana,201701701.0,3,sea
7,bal,201701702.0,2,oak
1,cle,201701703.0,4,tba
2,hou,201701704.0,3,cha
6,kca,201701705.0,8,sln
8,lan,201701706.0,6,ari
2,mia,201701707.0,3,was
7,min,201701708.0,2,mil
0,nya,201701709.0,4,tor
10,nyn,201701710.0,0,phi
7,pit,201701711.0,5,det
3,sdn,201701712.0,10,cin
6,ana,201701713.0,5,sea
5,atl,201701714.0,8,sln
4,bal,201701715.0,5,oak
4,bos,201701716.0,5,nya
8,chn,201701717.0,3,ari
11,cin,201701718.0,10,mil
5,cle,201701719.0,0,tba
3,col,201701720.0,6,mia
4,hou,201701721.0,6,tex
3,kca,201701722.0,6,cha
9,min,201701723.0,4,det
7,nyn,201701724.0,6,phi
4,pit,201701725.0,2,tor
4,sdn,201701726.0,3,lan
6,ana,201701727.0,3,sea
5,atl,201701728.0,6,sln
12,bal,201701729.0,5,oak
10,bos,201701730.0,5,nya
2,chn,201701731.0,6,ari
5,cin,201701732.0,5,mil
3,cle,201701733.0,0,tba
3,col,201701734.0,4,mia
3,hou,201701735.0,8,tex
5,kca,201701736.0,4,cha
11,min,201701737.0,12,det
1,nyn,201701738.0,3,phi
2,pit,201701739.0,7,tor
3,sdn,201701740.0,6,lan
1,sfn,201701741.0,3,was
4,ana,201701742.0,2,sea
6,atl,201701743.0,3,sln
3,bal,201701744.0,9,oak
3,bos,201701745.0,2,nya
7,chn,201701746.0,2,ari
4,cin,201701747.0,7,mil
4,cle,201701748.0,3,tba
3,col,201701749.0,5,mia
2,hou,201701750.0,1,tex
14,kca,201701751.0,6,cha
6,min,201701752.0,4,det
6,nyn,201701753.0,2,phi
1,pit,201701754.0,7,tor
4,sdn,201701755.0,6,lan
4,sfn,201701756.0,2,was
2,sfn,201701757.0,6,was
0,atl,201701758.0,3,col
11,bal,201701759.0,3,sea
5,cin,201701760.0,15,chn
7,cle,201701761.0,3,bos
2,det,201701762.0,6,tex
0,hou,201701763.0,2,ari
6,kca,201701764.0,2,oak
2,nyn,201701765.0,4,nya
4,phi,201701766.0,7,sdn
3,sfn,201701767.0,8,mia
1,tba,201701768.0,2,tor
1,ana,201701769.0,3,was
4,atl,201701770.0,3,col
1,bal,201701771.0,3,sea
1,cha,201701772.0,6,lan
2,cin,201701773.0,1,chn
8,cle,201701774.0,1,min
4,det,201701775.0,10,tex
9,hou,201701776.0,4,ari
8,kca,201701777.0,10,oak
4,nyn,201701778.0,5,nya
4,phi,201701779.0,8,sdn
1,pit,201701780.0,3,mil
9,sfn,201701781.0,4,mia
4,sln,201701782.0,10,bos
6,tba,201701783.0,4,tor
3,ana,201701784.0,2,was
5,ari,201701785.0,9,hou
2,atl,201701786.0,17,col
6,bal,201701787.0,7,sea
4,cha,201701788.0,5,lan
6,cin,201701789.0,6,chn
6,det,201701790.0,12,tex
7,kca,201701791.0,6,oak
5,nya,201701792.0,3,nyn
0,phi,201701793.0,3,sdn
6,pit,201701794.0,7,mil
1,sfn,201701795.0,8,mia
4,sln,201701796.0,5,bos
2,tba,201701797.0,3,tor
4,ari,201701798.0,0,hou
10,atl,201701799.0,4,col
8,cha,201701800.0,9,tex
13,cin,201701801.0,10,chn
9,cle,201701802.0,3,min
2,cle,201701803.0,4,min
7,nya,201701804.0,5,nyn
4,phi,201701805.0,5,sfn
11,sln,201701806.0,7,pit
3,tba,201701807.0,5,tor
2,was,201701808.0,1,sdn
7,ana,201701809.0,9,bal
3,ari,201701810.0,10,min
4,cha,201701811.0,3,tex
5,cin,201701812.0,3,atl
10,cle,201701813.0,1,kca
8,lan,201701814.0,5,det
3,mia,201701815.0,1,nyn
4,mil,201701816.0,8,col
6,nya,201701817.0,9,bos
1,oak,201701818.0,3,hou
2,phi,201701819.0,10,sfn
7,sea,201701820.0,1,tba
11,sln,201701821.0,10,pit
4,tor,201701822.0,7,chn
7,was,201701823.0,1,sdn
5,ana,201701824.0,1,bal
0,ari,201701825.0,5,min
7,cha,201701826.0,17,tex
11,cin,201701827.0,8,atl
5,cle,201701828.0,0,kca
3,lan,201701829.0,0,det
1,mia,201701830.0,8,nyn
6,mil,201701831.0,3,col
4,nya,201701832.0,3,bos
0,oak,201701833.0,3,hou
12,phi,201701834.0,9,sfn
7,sea,201701835.0,6,tba
4,sln,201701836.0,6,pit
3,tor,201701837.0,4,chn
1,was,201701838.0,3,sdn
5,ana,201701839.0,4,bal
5,ari,201701840.0,12,min
3,cha,201701841.0,2,tex
1,cin,201701842.0,8,atl
4,cle,201701843.0,7,kca
1,lan,201701844.0,6,det
6,mia,201701845.0,4,nyn
8,mil,201701846.0,4,col
1,nya,201701847.0,5,bos
3,oak,201701848.0,2,hou
5,phi,201701849.0,2,sfn
0,sea,201701850.0,3,tba
3,sln,201701851.0,6,pit
5,tor,201701852.0,6,chn
4,was,201701853.0,1,sdn
3,ari,201701854.0,2,nyn
4,bos,201701855.0,5,cle
6,lan,201701856.0,5,pit
0,mil,201701857.0,2,sfn
6,min,201701858.0,7,cha
10,min,201701859.0,2,cha
3,oak,201701860.0,7,bal
6,sea,201701861.0,5,atl
5,tex,201701862.0,3,ana
7,ari,201701863.0,4,nyn
9,bos,201701864.0,1,cle
13,chn,201701865.0,9,cin
2,col,201701866.0,3,kca
8,lan,201701867.0,5,pit
12,mia,201701868.0,8,phi
7,mia,201701869.0,4,phi
4,mil,201701870.0,3,sfn
4,min,201701871.0,1,cha
13,nya,201701872.0,4,det
6,oak,201701873.0,4,bal
12,sdn,201701874.0,4,sln
0,sea,201701875.0,4,atl
1,tex,201701876.0,10,ana
5,tor,201701877.0,6,tba
4,was,201701878.0,3,hou
2,ari,201701879.0,4,nyn
6,bos,201701880.0,1,cle
9,chn,201701881.0,3,cin
4,col,201701882.0,6,kca
0,lan,201701883.0,1,pit
0,mia,201701884.0,8,phi
2,mil,201701885.0,4,sfn
3,min,201701886.0,4,cha
10,nya,201701887.0,2,det
7,oak,201701888.0,8,bal
2,sdn,201701889.0,6,sln
9,sea,201701890.0,6,atl
7,tex,201701891.0,5,ana
7,tor,201701892.0,6,tba
1,was,201701893.0,6,hou
3,ari,201701894.0,2,nyn
6,bos,201701895.0,13,cle
